name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Budapest, MagyarorszГЎg",2020-10-05,21.3,10.8,15.5,21.3,10.8,15.5,10.8,75.2,0,0,0,,0,0,28.8,14.6,171.7,1009.9,65.5,10,94.5,8.1,6,,2020-10-05T06:48:37,2020-10-05T18:14:46,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-10-06,21.2,10.6,14.8,21.2,10.6,14.8,9.6,73.6,0,0,0,,0,0,,11.9,174.6,1012.7,29.3,10,126.5,11,6,,2020-10-06T06:50:01,2020-10-06T18:12:47,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-10-07,15.2,10.6,12.6,15.2,10.6,12.6,10.3,86.2,7.274,100,4.17,rain,0,0,,13.4,30.8,1011.7,79.9,9.3,37,3.2,2,,2020-10-07T06:51:25,2020-10-07T18:10:48,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-10-08,18.1,10.6,13.8,18.1,10.6,13.8,8.5,72,0.872,100,4.17,rain,0,0,45.3,23.2,313.4,1018.2,40.6,10,121.2,10.5,5,,2020-10-08T06:52:49,2020-10-08T18:08:50,0.68,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-10-09,20.5,6.4,12.7,20.5,6.4,12.6,8,75.8,0,0,0,,0,0,,8.4,284.1,1021.8,72.6,10,109.1,9.5,5,,2020-10-09T06:54:13,2020-10-09T18:06:53,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-10-10,20.4,9.3,14.2,20.4,9.3,14.2,10.4,80,0,0,0,,0,0,,7.7,31.9,1018.8,77,9.8,96,8.3,5,,2020-10-10T06:55:38,2020-10-10T18:04:56,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-10-11,14.3,11.3,12.8,14.3,11.3,12.8,10.6,86.3,0.861,100,8.33,rain,0,0,25.2,13.1,329.4,1015.8,94.5,9.8,34.3,2.7,1,,2020-10-11T06:57:03,2020-10-11T18:03:00,0.83,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-10-12,12,7.4,9.3,12,4.8,7.8,8.3,93.1,17.919,100,12.5,rain,0,0,28.8,17.8,326.2,1011.3,95.6,8.8,12.7,1.1,1,,2020-10-12T06:58:29,2020-10-12T18:01:05,0.88,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-10-13,8.1,5,7.1,6.1,0.8,4.6,6.5,95.8,35.289,100,16.67,rain,0,0,50.4,22.1,299.4,1002.8,100,8.2,11.4,0.9,0,,2020-10-13T06:59:55,2020-10-13T17:59:10,0.93,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-10-14,12.4,5.1,8,12.4,1.2,6.3,6.5,90.4,11.627,100,12.5,rain,0,0,32.4,20.2,230.8,1007.4,80.9,10,25.9,2.1,1,,2020-10-14T07:01:21,2020-10-14T17:57:16,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-10-15,10.4,4.1,8,10.4,2.7,7.4,6.7,91.6,0.817,100,12.5,rain,0,0,,12,45.2,1012.8,77,9.8,28,2.3,2,,2020-10-15T07:02:47,2020-10-15T17:55:23,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999,C5468"
"Budapest, MagyarorszГЎg",2020-10-16,10.5,7.6,9.4,10.5,6.2,8.6,8.6,94.6,6.655,100,16.67,rain,0,0,,13.3,222.4,1011,99.2,7.2,24.1,2.2,1,,2020-10-16T07:04:14,2020-10-16T17:53:31,1,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-10-17,9,7,8,6.9,5.3,6.1,6.6,91.2,1.727,100,12.5,rain,0,0,25.2,17.8,261.4,1013.5,93.6,8.7,26.4,2.3,1,,2020-10-17T07:05:41,2020-10-17T17:51:40,0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-10-18,11.9,6.5,8.6,11.9,3.4,7.2,4.5,76,0,0,0,,0,0,25.2,19.1,289.7,1020.4,73.5,10,78.9,6.9,6,,2020-10-18T07:07:08,2020-10-18T17:49:49,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999,C5468"
"Budapest, MagyarorszГЎg",2020-10-19,11.7,1.7,7.4,11.7,1.7,7.4,4.9,84.8,0.006,100,4.17,rain,0,0,,6.1,167.3,1026.1,50.8,9.1,40.8,3.5,2,,2020-10-19T07:08:36,2020-10-19T17:48:00,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-10-20,15.2,5.7,9.5,15.2,4.7,9,4.1,71.3,0,0,0,,0,0,25.2,17.2,135.8,1026.7,30.1,10,97.5,8.5,5,,2020-10-20T07:10:03,2020-10-20T17:46:12,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-10-21,17.1,4.7,10.2,17.1,2.5,9.5,5.9,75.5,0,0,0,,0,0,25.2,15.6,128.6,1021.7,71.4,10,75.8,6.5,3,,2020-10-21T07:11:32,2020-10-21T17:44:24,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-10-22,16.9,5.9,10.7,16.9,5.1,10.3,7.5,81.8,0,0,0,,0,0,,9.6,107.6,1020.8,18.8,9,86.6,7.5,4,,2020-10-22T07:13:00,2020-10-22T17:42:38,0.2,Clear,Clear conditions throughout the day.,clear-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-10-23,15.4,5.1,9.8,15.4,4.6,9.7,8.3,90.9,0,0,0,,0,0,,8.4,332.6,1018.2,37.5,6,34.4,3,1,,2020-10-23T07:14:29,2020-10-23T17:40:53,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-10-24,14,7.7,10.7,14,7.1,10.7,9.8,94.2,0,0,0,,0,0,,7.3,332.6,1016.3,11.3,4.4,28.3,2.6,1,,2020-10-24T07:15:58,2020-10-24T17:39:09,0.3,Clear,Clear conditions throughout the day.,clear-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-10-25,13.2,11.3,12.5,13.2,11.3,12.5,12.2,97.7,8.989,100,12.5,rain,0,0,,8.2,45.9,1014.2,99.6,4.3,11.1,0.7,1,,2020-10-25T06:17:27,2020-10-25T16:37:26,0.35,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-10-26,17.6,10.9,13.5,17.6,10.9,13.5,11.5,88.7,0.507,100,4.17,rain,0,0,28.8,20.5,145.1,1011.1,87.4,7.5,37.7,3.1,3,,2020-10-26T06:18:57,2020-10-26T16:35:44,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-10-27,17.6,9.3,12.5,17.6,9.3,12.5,10.4,87.7,0,0,0,,0,0,,12.7,70.6,1012.7,37.9,8.8,72.3,6.3,4,,2020-10-27T06:20:26,2020-10-27T16:34:04,0.43,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-10-28,17,7.9,11.4,17,7.9,11.3,9.6,89.5,0,0,0,,0,0,,8.3,81.7,1016.8,26.5,6.7,78.1,6.8,4,,2020-10-28T06:21:56,2020-10-28T16:32:25,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-10-29,14.8,5.7,9.4,14.8,5.7,9.2,8,91.9,1.85,100,12.5,rain,0,0,28.8,16.4,291.4,1018.9,52.8,5.8,37.4,3.4,3,,2020-10-29T06:23:27,2020-10-29T16:30:47,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-10-30,11.9,6.5,9.4,11.9,4.2,8.6,7.4,87.6,0.369,100,8.33,rain,0,0,28.8,19.7,262.8,1022.3,82.2,8.5,35.3,2.9,2,,2020-10-30T06:24:57,2020-10-30T16:29:11,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-10-31,14.5,7.3,12.1,14.5,7.3,12.1,9.7,85.8,0.665,100,4.17,rain,0,0,46.8,29.1,303.6,1021.6,86.3,9.8,37.6,3.2,2,,2020-10-31T06:26:27,2020-10-31T16:27:36,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999,C5468"
"Budapest, MagyarorszГЎg",2020-11-01,11.5,3.2,7.9,11.5,2,7.7,5.6,86.3,0.218,100,4.17,rain,0,0,,6.8,125.7,1023.7,75.8,8.9,33.7,2.8,3,,2020-11-01T06:27:58,2020-11-01T16:26:02,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999,C5468"
"Budapest, MagyarorszГЎg",2020-11-02,12,8.9,10.6,12,8.5,10.5,10.1,96.9,5.686,100,8.33,rain,0,0,,7.4,149.8,1020.9,94.6,3.8,22.7,2,1,,2020-11-02T06:29:29,2020-11-02T16:24:31,0.52,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-11-03,13.8,9.6,11.3,13.8,9.3,11.3,10.7,96.6,0.006,100,4.17,rain,0,0,,5.5,53.2,1022.1,91.7,3.9,22.1,1.9,1,,2020-11-03T06:31:00,2020-11-03T16:23:00,0.54,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-11-04,14.6,10.5,12.1,14.6,10.5,12.1,11.3,95.2,1.82,100,12.5,rain,0,0,,13,322.8,1025,97.5,5.8,27.3,2.5,1,,2020-11-04T06:32:31,2020-11-04T16:21:32,0.57,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-11-05,12.4,5.1,10.1,12.4,3.9,10,9.1,93.8,7.277,100,12.5,rain,0,0,,9.9,11.1,1032.1,70.8,7,25.9,2.1,1,,2020-11-05T06:34:01,2020-11-05T16:20:05,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999,remote"
"Budapest, MagyarorszГЎg",2020-11-06,12,3.6,6.5,12,2.2,6,4.4,87.7,0.085,100,4.17,rain,0,0,,9.2,268,1034.5,30.4,5.3,73.5,6.4,4,,2020-11-06T06:35:32,2020-11-06T16:18:40,0.65,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-11-07,13.3,1.6,6.3,13.3,0.2,6,3.7,85.2,0,0,0,,0,0,,7.2,66.6,1033.4,1.5,6.9,69.4,6,4,,2020-11-07T06:37:03,2020-11-07T16:17:16,0.7,Clear,Clear conditions throughout the day.,clear-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-11-08,11.4,2.3,5.5,11.4,1,5.3,4.3,92.5,0,0,0,,0,0,,7.5,69,1029.1,31.3,3.5,46,4,3,,2020-11-08T06:38:34,2020-11-08T16:15:55,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-11-09,12,0.7,5.5,12,0.7,5.1,3.9,90.4,0,0,0,,0,0,,8.2,325.9,1028.3,22.9,5.1,60.9,5.4,3,,2020-11-09T06:40:05,2020-11-09T16:14:35,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-11-10,5.7,4,4.7,5.6,2.2,3.9,4.5,99,0.089,100,8.33,rain,0,0,,9.7,38.9,1031.1,99.6,1.3,11.8,1.1,0,,2020-11-10T06:41:35,2020-11-10T16:13:17,0.86,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-11-11,6,3.9,5,5,2.7,4.1,4.5,96.7,0.254,100,4.17,rain,0,0,,8.4,85.3,1031.6,100,5.1,6.8,0.6,0,,2020-11-11T06:43:05,2020-11-11T16:12:01,0.91,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-11-12,6.8,5.1,6,6.8,3.1,5,5.3,95.2,0.706,100,8.33,rain,0,0,,9.4,90.5,1027.7,100,7.2,7.8,0.7,0,,2020-11-12T06:44:35,2020-11-12T16:10:47,0.95,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-11-13,8.7,5.9,7.1,8.7,5.9,7,5.7,91.1,0.507,100,4.17,rain,0,0,,6.6,184.1,1027,98.8,6.8,20.5,1.7,1,,2020-11-13T06:46:05,2020-11-13T16:09:35,0.98,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-11-14,8.1,6.8,7.5,8.1,5.2,6.9,5.8,89.1,0,0,0,,0,0,,8.3,149.5,1027.2,100,7.3,8,0.6,0,,2020-11-14T06:47:34,2020-11-14T16:08:25,1,Overcast,Cloudy skies throughout the day.,cloudy,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-11-15,8.8,6.1,7.4,7.4,4.1,6.1,5.6,88.5,0,0,0,,0,0,,10.8,131,1025.1,100,7,9.5,0.7,0,,2020-11-15T06:49:03,2020-11-15T16:07:18,0,Overcast,Cloudy skies throughout the day.,cloudy,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-11-16,7.1,5.3,6.3,6.8,2.6,4.4,5,91.7,0,0,0,,0,0,,13.6,73.8,1020.6,89.4,5.4,8.7,0.6,0,,2020-11-16T06:50:32,2020-11-16T16:06:12,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999,remote"
"Budapest, MagyarorszГЎg",2020-11-17,13.1,2.1,7.4,13.1,2.1,7.2,5.4,88.1,0.259,100,4.17,rain,0,0,,8.5,317.4,1027.4,17.6,6.9,35.3,2.9,3,,2020-11-17T06:52:00,2020-11-17T16:05:09,0.04,Rain,Clear conditions throughout the day with early morning rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-11-18,13,0,5.9,13,0,5.5,4,89.2,0,0,0,,0,0,,10.1,131.4,1032.1,35,4.5,53.5,4.5,3,,2020-11-18T06:53:27,2020-11-18T16:04:08,0.07,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-11-19,8.5,5,6.9,8.3,3,5.8,5.8,93.1,0,0,0,,0,0,,9.9,139.2,1027.1,97.5,5.8,12.4,1.1,1,,2020-11-19T06:54:54,2020-11-19T16:03:09,0.12,Overcast,Cloudy skies throughout the day.,cloudy,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-11-20,9.1,2.6,6.6,7.9,-0.1,4.6,2.7,77.5,2.905,100,8.33,rain,0,0,28.8,17.4,327.3,1026.1,78.9,8.6,21.9,1.8,1,,2020-11-20T06:56:20,2020-11-20T16:02:12,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-11-21,7.5,-3.3,1.7,6.4,-4.4,-0.1,-5.3,63,0,0,0,,0,0,,11.9,346.3,1035.5,0.8,9.7,55.2,4.7,3,,2020-11-21T06:57:45,2020-11-21T16:01:18,0.22,Clear,Clear conditions throughout the day.,clear-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-11-22,4.1,-5.4,-1.1,2.2,-7.6,-2.4,-2.7,89.5,0,0,0,,0,0,,12.2,150,1034.4,46.2,6.9,47.5,3.9,3,,2020-11-22T06:59:10,2020-11-22T16:00:27,0.27,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-11-23,3.7,-1.1,1.4,3.7,-3.4,0.5,0.3,92.7,0.342,100,8.33,rain,0,0,,8.1,207.3,1029.9,18.3,4.8,14.7,1.2,1,,2020-11-23T07:00:34,2020-11-23T15:59:37,0.31,Rain,Clear conditions throughout the day with rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-11-24,1.9,-1.1,-0.3,0.8,-3.2,-1.3,-0.5,98.5,0.085,100,4.17,"rain,snow",0,0,,8.5,71,1032.4,34.3,0.8,11.5,0.9,1,,2020-11-24T07:01:56,2020-11-24T15:58:51,0.36,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999,C5468"
"Budapest, MagyarorszГЎg",2020-11-25,1.8,0,1.1,1.8,-2.7,-0.2,0.5,96.4,0,0,0,,0,0,,9.4,131.3,1029.5,100,3.9,5.1,0.5,0,,2020-11-25T07:03:18,2020-11-25T15:58:07,0.4,Overcast,Cloudy skies throughout the day.,cloudy,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-11-26,2.9,1.8,2.4,2.9,-0.2,1.8,0.5,87.9,0,0,0,,0,0,,6.8,147.7,1027,100,4.7,6,0.5,0,,2020-11-26T07:04:39,2020-11-26T15:57:25,0.43,Overcast,Cloudy skies throughout the day.,cloudy,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-11-27,2.1,0.8,1.7,2.1,-1.2,1.2,0.9,94.4,0.01,100,8.33,"rain,snow",0,0,,8.3,278,1025,100,4.5,5.4,0.4,0,,2020-11-27T07:05:58,2020-11-27T15:56:46,0.46,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow in the morning and afternoon.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-11-28,1.9,0.2,1,1.9,-2.2,0.4,0.2,94.4,0.004,100,4.17,"rain,snow",0,0,,7.5,281.7,1022.8,98.8,7.4,7.7,0.6,0,,2020-11-28T07:07:16,2020-11-28T15:56:10,0.48,"Snow, Rain, Overcast",Cloudy skies throughout the day with early morning snow or rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-11-29,5.1,-1.9,1.3,3.1,-2.8,0.3,-0.4,89.1,0,0,0,,0,0,,11.2,267.2,1022.4,63.2,4.5,46.4,4,3,,2020-11-29T07:08:33,2020-11-29T15:55:36,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-11-30,3.1,-1.1,0.9,3,-3.5,-0.4,-1,87.3,0,0,0,,0,0,,9.4,58.4,1026.9,69,6.4,27.5,2.2,2,,2020-11-30T07:09:49,2020-11-30T15:55:05,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-12-01,2.4,-2.5,-0.4,0.5,-4.8,-1.6,-1.8,90.7,0,0,0,,0,0,,10.9,111.3,1024.8,77.5,5.6,35.8,3.1,3,,2020-12-01T07:11:03,2020-12-01T15:54:37,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-12-02,0.5,-4.8,-1.9,-2.4,-6.8,-4.1,-3.7,87.5,0,0,0,,0,0,,11.9,73.9,1023.1,68.1,8,33.5,2.8,2,,2020-12-02T07:12:15,2020-12-02T15:54:12,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999,C5468"
"Budapest, MagyarorszГЎg",2020-12-03,2.8,-0.7,1.1,-0.8,-4.6,-2.5,-2.2,79,1.048,100,4.17,"rain,snow",0,0,28.8,14,89.6,1014.2,90.6,10,11.9,0.9,1,,2020-12-03T07:13:26,2020-12-03T15:53:49,0.55,"Snow, Rain, Overcast",Cloudy skies throughout the day with afternoon rain or snow.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-12-04,5.8,1.1,3.6,3.5,-3.1,0.6,1.4,85.6,0.17,100,8.33,"rain,snow",0,0,,14.9,106.7,1008.4,82.7,10,17.5,1.5,1,,2020-12-04T07:14:36,2020-12-04T15:53:29,0.58,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-12-05,11.1,3.6,6.9,11.1,0.3,4.8,4.6,85.7,0.085,100,4.17,rain,0,0,,14.4,96,1011.6,75.3,9.7,28.4,2.3,2,,2020-12-05T07:15:43,2020-12-05T15:53:12,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-12-06,12,5.3,8,12,3,6,5.5,84.6,0,0,0,,0,0,28.8,19.7,99.1,1011.7,55.2,10,30.9,2.7,2,,2020-12-06T07:16:49,2020-12-06T15:52:58,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-12-07,7,4,5.9,4,1.8,3.2,3.9,87.4,4.411,100,8.33,rain,0,0,32.4,18.6,110.7,1009.9,91.9,9.4,6.1,0.6,0,,2020-12-07T07:17:53,2020-12-07T15:52:47,0.73,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-12-08,5.3,2.9,4.1,2.5,-0.1,1.4,2.9,92.1,1.706,100,4.17,rain,0,0,36,18.4,110.1,1013.4,97.1,9.4,8.3,0.7,0,,2020-12-08T07:18:55,2020-12-08T15:52:38,0.78,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-12-09,6.7,2.2,4.6,4.4,-1.8,1.4,2.2,84.7,0.085,100,4.17,rain,0,0,32.4,17,79.4,1011.1,79.8,10,13.7,1,1,,2020-12-09T07:19:55,2020-12-09T15:52:33,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-12-10,6,2.3,3.5,4,-0.7,1.4,2.8,94.8,2.008,100,12.5,rain,0,0,25.2,13.7,128.1,1007.2,99.6,8.2,4,0.4,0,,2020-12-10T07:20:53,2020-12-10T15:52:30,0.89,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-12-11,3.6,1.9,2.8,3.5,-1.1,1.8,1.6,91.7,0,0,0,,0,0,,10.7,133.4,1009.2,100,8.6,8.1,0.6,0,,2020-12-11T07:21:49,2020-12-11T15:52:31,0.94,Overcast,Cloudy skies throughout the day.,cloudy,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-12-12,3.3,1.9,2.6,3.3,-2.4,0.5,2.2,97.4,0.338,100,4.17,"rain,snow",0,0,,18.4,94.9,1006.2,99.2,5.3,6.4,0.5,0,,2020-12-12T07:22:43,2020-12-12T15:52:34,0.97,"Snow, Rain, Overcast",Cloudy skies throughout the day with morning rain or snow.,rain,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2020-12-13,4.6,2.4,3.2,3.1,0.1,1.1,1.7,90.6,0,0,0,,0,0,,11.4,313.2,1011.4,92.1,9.3,27.4,2.2,2,,2020-12-13T07:23:34,2020-12-13T15:52:40,1,Overcast,Cloudy skies throughout the day.,cloudy,"12847099999,12843099999,12846099999,E3429,12836099999,12839099999"
