name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Budapest, MagyarorszГЎg",2021-07-20,27.3,18.2,22.5,27.4,18.2,22.5,15.3,67.5,0.095,100,4.17,rain,0,0,39.7,26.1,315,1013.3,18.8,10.5,265.9,23,8,,2021-07-20T05:07:21,2021-07-20T20:32:23,0.41,Rain,Clear conditions throughout the day with morning rain.,rain,"12847099999,12843099999,12846099999,LHBP,11880099999,E3429,12840099999,12839099999,12836099999,11858099999"
"Budapest, MagyarorszГЎg",2021-07-21,26.9,16,21.4,26.8,16,21.4,12,56.8,0,0,0,,0,0,36,18.7,296.4,1018.7,14.4,10.3,211.1,18.5,7,,2021-07-21T05:08:28,2021-07-21T20:31:21,0.45,Clear,Clear conditions throughout the day.,clear-day,"12847099999,12843099999,12756099999,12846099999,12840099999,LHBP,11880099999,E3429,12836099999,12839099999,11858099999"
"Budapest, MagyarorszГЎg",2021-07-22,27.6,14.3,22.4,27,14.3,22.3,11.7,53.1,0,0,0,,0,0,25.2,13.9,254.4,1019.6,6.6,10,222.9,19.3,7,,2021-07-22T05:09:35,2021-07-22T20:30:17,0.48,Clear,Clear conditions throughout the day.,clear-day,"12847099999,12843099999,12846099999,12840099999,LHBP,11880099999,E3429,12836099999,12839099999,11858099999"
"Budapest, MagyarorszГЎg",2021-07-23,28.6,16.1,22.7,27.8,16.1,22.6,12.8,56.2,0,0,0,,0,0,,13.1,271.6,1016.9,19.7,10,237.2,20.6,8,,2021-07-23T05:10:44,2021-07-23T20:29:11,0.5,Clear,Clear conditions throughout the day.,clear-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-07-24,30.1,15.3,23.9,28.7,15.3,23.5,11.9,50.1,0,0,0,,0,0,,10.6,187.1,1014.8,9.7,10,251.6,21.9,8,,2021-07-24T05:11:54,2021-07-24T20:28:03,0.5,Clear,Clear conditions throughout the day.,clear-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-07-25,32,18.6,25.4,31.9,18.6,25.4,15.6,57,1.987,100,4.17,rain,0,0,25.2,15.8,151.3,1012.7,62.1,9.9,221.9,19.2,8,,2021-07-25T05:13:04,2021-07-25T20:26:53,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"12847099999,12843099999,12846099999,12840099999,LHBP,11880099999,E3429,12836099999,12839099999,11858099999"
"Budapest, MagyarorszГЎg",2021-07-26,33.3,19.9,27.7,34,19.9,27.9,17.3,55.6,0.006,100,4.17,rain,0,0,25.9,21.3,210.8,1012.5,64,10,236.5,20.4,8,,2021-07-26T05:14:15,2021-07-26T20:25:41,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-07-27,31.7,21.6,27.6,32.3,21.6,27.9,16.5,51.8,0,0,0,,0,0,28.8,15,251.8,1014.9,48.1,10,202.2,17.6,7,,2021-07-27T05:15:27,2021-07-27T20:24:27,0.57,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-07-28,35.2,20,29,34.4,20,28.9,15.9,47.9,0,0,0,,0,0,32.4,21.4,231.6,1012.4,10.1,10,246.1,21.2,8,,2021-07-28T05:16:40,2021-07-28T20:23:11,0.61,Clear,Clear conditions throughout the day.,clear-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-07-29,30.1,20.2,24.8,29.1,20.2,24.6,14.8,56.4,0.021,100,4.17,rain,0,0,36,27.5,300.3,1013.3,5.5,10,258.5,22.3,8,,2021-07-29T05:17:54,2021-07-29T20:21:53,0.66,Rain,Clear conditions throughout the day with morning rain.,rain,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-07-30,33,17,25.9,32.7,17,25.7,14.8,53.9,0,0,0,,0,0,,10.8,233.7,1011.4,7.6,10,253.3,21.9,8,,2021-07-30T05:19:08,2021-07-30T20:20:34,0.7,Clear,Clear conditions throughout the day.,clear-day,"12847099999,12843099999,12846099999,LHBP,E3429,12840099999,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-07-31,29.6,20.4,24.9,29.7,20.4,24.9,17,63.4,2.903,100,4.17,rain,0,0,32.4,19.5,284,1009.5,33.4,10,214.4,18.6,8,,2021-07-31T05:20:23,2021-07-31T20:19:13,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-08-01,29.6,18.2,22.6,30.8,18.2,23,18,76.6,7.413,100,12.5,rain,0,0,36,29.2,331,1007.6,38.4,9.8,159.7,13.8,7,,2021-08-01T05:21:38,2021-08-01T20:17:50,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12847099999,12843099999,12846099999,LHBP,E3429,12840099999,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-08-02,25.6,16.5,20.6,25.6,16.5,20.6,12.9,63.2,0,0,0,,0,0,32.4,23.5,303.5,1012.7,33.1,10.1,248.5,21.4,8,,2021-08-02T05:22:53,2021-08-02T20:16:25,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,11880099999,12836099999,12839099999,11858099999"
"Budapest, MagyarorszГЎg",2021-08-03,26.8,14.1,21.5,26.8,14.1,21.5,13.4,62.3,0.081,100,4.17,rain,0,0,,19.7,232.5,1015.6,43.7,10,130.5,11.5,5,,2021-08-03T05:24:10,2021-08-03T20:14:59,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-08-04,27.1,16.5,22.5,27.4,16.5,22.5,15.7,66.5,0.026,100,4.17,rain,0,0,,10.7,347.5,1013.8,70.4,10,166.9,14.2,6,,2021-08-04T05:25:26,2021-08-04T20:13:31,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-08-05,21.6,17.8,20,21.6,17.8,20,16.8,81.6,10.054,100,12.5,rain,0,0,36,23.2,302.1,1006.2,91.9,9.8,32.9,2.9,1,,2021-08-05T05:26:43,2021-08-05T20:12:01,0.96,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-08-06,24.5,15.8,20,24.5,15.8,20,12.8,64.9,0,0,0,,0,0,36,24.4,292.4,1007,53.6,10,230.7,19.7,8,,2021-08-06T05:28:01,2021-08-06T20:10:30,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-08-07,30.7,13.6,23.6,29.8,13.6,23.4,13.5,56.5,0,0,0,,0,0,32.4,17.2,195.1,1010.6,6.4,10,241.2,20.5,8,,2021-08-07T05:29:19,2021-08-07T20:08:57,1,Clear,Clear conditions throughout the day.,clear-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-08-08,30.3,19.2,24.9,30.2,19.2,24.9,14.9,54.8,0,0,0,,0,0,,20.3,306.7,1012.8,64.2,10,219.1,18.9,8,,2021-08-08T05:30:37,2021-08-08T20:07:23,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-08-09,29.1,18.2,23.5,28.7,18.2,23.5,15.2,61.6,6.405,100,4.17,rain,0,0,,15.5,294.1,1018.2,24.1,9.9,239.3,20.5,7,,2021-08-09T05:31:55,2021-08-09T20:05:48,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-08-10,31.5,17.4,24.6,30.4,17.4,24.4,13.9,54,0,0,0,,0,0,,9.5,278.6,1018.4,39.6,10,244.2,21.1,8,,2021-08-10T05:33:14,2021-08-10T20:04:11,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-08-11,30.5,17.6,24.2,29.7,17.6,24,14.6,59.2,0,0,0,,0,0,28.8,20.3,320.9,1017,19.6,10,241.5,20.6,8,,2021-08-11T05:34:32,2021-08-11T20:02:33,0.05,Clear,Clear conditions throughout the day.,clear-day,"12847099999,12843099999,12846099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-08-12,29.6,16.1,23.6,29,16.1,23.4,13.3,55.3,0,0,0,,0,0,25.2,10.6,358,1020.8,25.9,10,225.7,19.4,8,,2021-08-12T05:35:51,2021-08-12T20:00:53,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-08-13,32.1,18.2,25.1,31.7,18.2,25,13.9,51.3,0,0,0,,0,0,,11.8,120.3,1022.2,48.5,10,214,18.4,7,,2021-08-13T05:37:11,2021-08-13T19:59:13,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,LHBP,E3429,12840099999,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-08-14,33.5,18.2,26.8,33.3,18.2,26.8,15.6,52.1,0,0,0,,0,0,,9,352.3,1020.3,21.7,10,236.7,20.3,7,,2021-08-14T05:38:30,2021-08-14T19:57:31,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-08-15,34.6,19.9,27.9,34.6,19.9,28.3,17.3,55.1,0,0,0,,0,0,56,28.5,265,1015.1,26,10,170.8,14.8,6,,2021-08-15T05:39:49,2021-08-15T19:55:48,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-08-16,32.1,19,25.5,32.5,19,25.9,18.2,67,10.242,100,4.17,rain,0,0,32.4,17.3,197.4,1010.7,32.5,9.9,224.1,19.4,7,,2021-08-16T05:41:09,2021-08-16T19:54:03,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"12847099999,12843099999,12846099999,LHBP,12840099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-08-17,23.7,14.1,18.7,23.7,14.1,18.7,12.3,68.2,3.279,100,12.5,rain,0,0,54,33.2,308,1013.8,67.9,10,138.4,11.9,5,,2021-08-17T05:42:29,2021-08-17T19:52:18,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-08-18,21.3,12.2,17.4,21.3,12.2,17.4,9.1,59.7,0,0,0,,0,0,36,19.7,306.5,1017.2,42.2,10,176.8,15.3,8,,2021-08-18T05:43:48,2021-08-18T19:50:31,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-08-19,24.6,10.7,19.1,24.6,10.7,19.1,11,62.3,0,0,0,,0,0,,16.4,306,1016.7,11,10,182,15.7,7,,2021-08-19T05:45:08,2021-08-19T19:48:44,0.44,Clear,Clear conditions throughout the day.,clear-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-08-20,26,13.5,20.8,26,13.5,20.8,12.8,62.4,0,0,0,,0,0,,7.1,302.8,1017.1,40,10.1,134,11.7,7,,2021-08-20T05:46:28,2021-08-20T19:46:56,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12756099999,12846099999,12840099999,LHBP,E3429,11880099999,12836099999,12839099999,11858099999"
"Budapest, MagyarorszГЎg",2021-08-21,28.6,15,22.2,27.8,15,22.1,13,59.1,0,0,0,,0,0,,13.5,313.7,1018.8,17.7,10,191.7,16.7,7,,2021-08-21T05:47:48,2021-08-21T19:45:06,0.49,Clear,Clear conditions throughout the day.,clear-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-08-22,30.1,16.7,23.6,29.4,16.7,23.5,14.1,57.2,0,0,0,,0,0,,7.8,208.9,1017.9,75,10,185.9,16,7,,2021-08-22T05:49:08,2021-08-22T19:43:16,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-08-23,22.5,16.4,19.5,22.5,16.4,19.5,15.7,79.3,0.119,100,12.5,rain,0,0,28.8,20.1,307.8,1016.5,71.8,10,35.7,3.4,1,,2021-08-23T05:50:28,2021-08-23T19:41:25,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-08-24,23.5,15.3,19.6,23.5,15.3,19.6,13.8,70.4,0.199,100,8.33,rain,0,0,25.2,22.6,293.2,1016.7,41.7,10,193.5,16.6,7,,2021-08-24T05:51:48,2021-08-24T19:39:32,0.53,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain clearing later.,rain,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-08-25,22.1,12.5,18,22.1,12.5,18,9.2,57.7,0.001,100,4.17,rain,0,0,25.2,15.6,302.9,1017.5,68.4,10,172.5,14.7,6,,2021-08-25T05:53:08,2021-08-25T19:37:40,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-08-26,22.2,7.6,15.1,22.2,7.6,15.1,9.4,71.5,0.196,100,4.17,rain,0,0,25.2,16.1,283.1,1011.7,25.4,10,109.5,9.2,5,,2021-08-26T05:54:28,2021-08-26T19:35:46,0.59,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"12847099999,12843099999,12846099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-08-27,19.6,11.5,15.9,19.6,11.5,15.9,10.7,73.1,0.242,100,8.33,rain,0,0,25.2,15.1,289.5,1012.6,72.9,10,112.3,9.7,4,,2021-08-27T05:55:48,2021-08-27T19:33:51,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"12847099999,12843099999,12846099999,LHBP,11880099999,E3429,12840099999,12836099999,12839099999,11858099999"
"Budapest, MagyarorszГЎg",2021-08-28,20.8,8,15.5,20.8,8,15.5,10,72.5,0,0,0,,0,0,,9.8,287.3,1015.1,71.1,10,114.2,9.9,6,,2021-08-28T05:57:08,2021-08-28T19:31:56,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,LHBP,12840099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-08-29,21.6,12.4,16.2,21.6,12.4,16.2,12.3,79.7,5.898,100,12.5,rain,0,0,28.8,14.9,315.6,1011.4,45.2,9.9,153,13.2,7,,2021-08-29T05:58:28,2021-08-29T19:30:00,0.72,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"12847099999,12843099999,12846099999,LHBP,E3429,11880099999,12836099999,12839099999,11858099999"
"Budapest, MagyarorszГЎg",2021-08-30,21.9,12.1,16.4,21.9,12.1,16.4,10.8,71.9,0.055,100,8.33,rain,0,0,32.4,17.5,286.8,1012.1,63.1,10,179.6,15.5,7,,2021-08-30T05:59:48,2021-08-30T19:28:04,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12847099999,12843099999,12846099999,LHBP,E3429,12840099999,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-08-31,21.8,9.6,16.6,21.8,9.6,16.6,11.4,72.4,0.325,100,8.33,rain,0,0,43.2,26.5,285.6,1014.9,63.9,9.9,100.5,8.6,5,,2021-08-31T06:01:08,2021-08-31T19:26:07,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-09-01,21.2,15.3,17.5,21.2,15.3,17.5,10.4,64.1,0,0,0,,0,0,46.8,31.4,306.3,1018.3,44.6,10,160.8,13.9,7,,2021-09-01T06:02:28,2021-09-01T19:24:09,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,LHBP,12840099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-09-02,23,10.8,17.9,23,10.8,17.9,9.3,58.5,0,0,0,,0,0,25.2,18.1,318.9,1023.2,32.8,10,158.4,13.8,7,,2021-09-02T06:03:47,2021-09-02T19:22:11,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-09-03,24.5,13.2,18.9,24.5,13.2,18.9,9.6,56.7,0,0,0,,0,0,28.8,14.6,207.2,1021.7,7.7,10,134.5,11.6,6,,2021-09-03T06:05:07,2021-09-03T19:20:12,0.94,Clear,Clear conditions throughout the day.,clear-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-09-04,25.5,9.4,18.7,25.5,9.4,18.7,9.3,58.1,0,0,0,,0,0,,10.2,322.7,1017.8,8.2,10,165.6,14.3,7,,2021-09-04T06:06:27,2021-09-04T19:18:13,0.97,Clear,Clear conditions throughout the day.,clear-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-09-05,24.8,14.2,19.4,24.8,14.2,19.4,8.3,51.2,0,0,0,,0,0,25.2,14,83.6,1021.3,17.3,10,184.3,15.8,6,,2021-09-05T06:07:47,2021-09-05T19:16:13,0.99,Clear,Clear conditions throughout the day.,clear-day,"12847099999,12843099999,12846099999,LHBP,12840099999,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-09-06,24.1,10.2,18.1,24.1,10.2,18.1,5.9,46.5,0,0,0,,0,0,,10.4,78,1025.3,4.3,10,181.3,15.8,6,,2021-09-06T06:09:07,2021-09-06T19:14:13,1,Clear,Clear conditions throughout the day.,clear-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-09-07,25.3,10,18.3,25.3,10,18.3,8.6,55.5,0,0,0,,0,0,,8,54,1025.1,52.8,10,149.9,12.9,5,,2021-09-07T06:10:27,2021-09-07T19:12:12,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-09-08,25.8,11,18.9,25.8,11,18.9,7.7,51.9,0,0,0,,0,0,25.2,11.3,123,1024.4,10.2,10,174.9,15,6,,2021-09-08T06:11:47,2021-09-08T19:10:11,0.01,Clear,Clear conditions throughout the day.,clear-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-09-09,26.1,11.2,18.9,26.1,11.2,18.9,7.7,51.4,0,0,0,,0,0,36,15.3,164.4,1021,51.6,10,177.3,15.3,6,,2021-09-09T06:13:07,2021-09-09T19:08:10,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-09-10,26.8,9.9,19.3,26.6,9.9,19.3,8,51.1,0,0,0,,0,0,,13,194.9,1019.1,11.8,10,176.7,15.3,6,,2021-09-10T06:14:27,2021-09-10T19:06:08,0.07,Clear,Clear conditions throughout the day.,clear-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-09-11,27.9,11.1,20.1,26.9,11.1,20,8.2,50,0,0,0,,0,0,,7,3.6,1017.8,1,10,172.7,14.9,6,,2021-09-11T06:15:47,2021-09-11T19:04:07,0.12,Clear,Clear conditions throughout the day.,clear-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-09-12,28.6,11.6,20.4,27.2,11.6,20.2,8.2,49,0,0,0,,0,0,,11.6,9.8,1016.6,7.5,10,173,14.9,6,,2021-09-12T06:17:07,2021-09-12T19:02:04,0.17,Clear,Clear conditions throughout the day.,clear-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-09-13,27.6,12,21.5,27.4,12,21.4,11.7,55.7,0.002,100,4.17,rain,0,0,,11.3,308.5,1016.2,41.6,10,167.6,14.5,7,,2021-09-13T06:18:27,2021-09-13T19:00:02,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-09-14,27.8,14.1,21.6,27.5,14.1,21.5,13.1,60.3,0,0,0,,0,0,,9.5,345.5,1017.5,42.3,10,147.4,12.9,5,,2021-09-14T06:19:47,2021-09-14T18:58:00,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,12840099999,LHBP,11880099999,E3429,12836099999,12839099999,11858099999"
"Budapest, MagyarorszГЎg",2021-09-15,30,15.8,22.7,29,15.8,22.6,12.9,56.5,0,0,0,,0,0,28.8,13,149.9,1016.6,38.7,10,149.4,13,6,,2021-09-15T06:21:07,2021-09-15T18:55:57,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,11880099999,12836099999,12839099999,11858099999"
"Budapest, MagyarorszГЎg",2021-09-16,28.6,17.8,22.2,28.2,17.8,22.2,13.2,57.9,0,0,0,,0,0,,12.1,237.9,1013.1,89.7,10,136,11.7,6,,2021-09-16T06:22:27,2021-09-16T18:53:54,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,LHBP,11880099999,12840099999,E3429,12839099999,12836099999,11858099999"
"Budapest, MagyarorszГЎg",2021-09-17,21.9,15.5,18.8,21.9,15.5,18.8,14.1,75,2.79,100,16.67,rain,0,0,39.6,22.6,298.3,1010.7,61.1,10,55.5,4.7,2,,2021-09-17T06:23:47,2021-09-17T18:51:51,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-09-18,19.5,11.9,16.2,19.5,11.9,16.2,10.7,70.8,0.027,100,4.17,rain,0,0,28.8,28,299.8,1013.5,36.1,10,86,7.3,4,,2021-09-18T06:25:08,2021-09-18T18:49:48,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-09-19,19.1,9.5,15.2,19.1,9,15.2,8.8,67,0,0,0,,0,0,32.4,21.3,304,1013.5,23.2,10,152,13.2,6,,2021-09-19T06:26:28,2021-09-19T18:47:45,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-09-20,16.6,9.3,13,16.6,9.1,13,7.3,69.3,0,0,0,,0,0,28.8,15.9,319.3,1017,75.7,10,60.5,5.1,4,,2021-09-20T06:27:49,2021-09-20T18:45:42,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-09-21,16.1,7,12.2,16.1,6,12,4.7,61.4,0,0,0,,0,0,,13.3,327.5,1025,34.3,10,84.3,7.3,4,,2021-09-21T06:29:09,2021-09-21T18:43:39,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-09-22,16.1,10.1,12.5,16.1,10.1,12.5,7.2,71.2,1.934,100,8.33,rain,0,0,36,19.9,308.9,1023,84.6,9.7,79.9,6.8,5,,2021-09-22T06:30:30,2021-09-22T18:41:36,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-09-23,18.6,5.1,13.3,18.6,5.1,13,6.9,66.1,0,0,0,,0,0,25.2,14.4,270.1,1021.6,53.3,10,122.3,10.6,5,,2021-09-23T06:31:51,2021-09-23T18:39:33,0.53,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-09-24,20.8,9.9,17.1,20.8,9.3,17,9.9,63.1,0,0,0,,0,0,46.8,30,289.1,1014.8,71.9,10,64.7,5.6,3,,2021-09-24T06:33:12,2021-09-24T18:37:30,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
"Budapest, MagyarorszГЎg",2021-09-25,25.5,11.9,19.1,25.5,11.9,19.1,11.3,62.6,0,0,0,,0,0,,15.6,265,1019.6,3.9,10,134.4,11.5,6,,2021-09-25T06:34:34,2021-09-25T18:35:28,0.6,Clear,Clear conditions throughout the day.,clear-day,"12847099999,12843099999,12846099999,12840099999,LHBP,E3429,12836099999,12839099999"
